equipoæbodegaæfechaæcodigoædescripcionætipoænumeroæcntædestino
PL-02æ35æ2014-10-22 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2214æ240æ67.001.131æ
PL-02æ35æ2014-10-23 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2215æ120æ67.001.131æ
PL-02æ35æ2014-10-24 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2216æ240æ67.001.131æ
PL-02æ35æ2014-10-25 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2217æ360æ67.001.131æ
RO-55æ35æ2014-10-03 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2195æ68æ67.001.149æ
RO-55æ35æ2014-10-06 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2199æ67æ67.001.149æ
RO-55æ35æ2014-10-07 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2200æ53æ67.001.149æ
RO-55æ35æ2014-10-09 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2203æ91æ67.001.149æ
RO-55æ35æ2014-10-17 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2209æ90æ67.001.149æ
UT-06æ35æ2014-09-29 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2191æ120æ67.001.129æ
VD-202æ35æ2014-10-02 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2194æ48æ67.001.145æ
VD-202æ35æ2014-10-20 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2212æ49æ67.001.145æ
VD-266æ35æ2014-09-29 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2191æ65æ67.001.146æ
VD-266æ35æ2014-10-11 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2205æ60æ67.001.146æ
VD-266æ35æ2014-10-23 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2215æ39æ67.001.146æ
VD-299æ35æ2014-09-30 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2192æ54æ67.001.144æ
VD-299æ35æ2014-10-13 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2206æ55æ67.001.144æ
VD-299æ35æ2014-10-25 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2217æ52æ67.001.144æ
VD-302æ35æ2014-10-02 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2194æ54æ67.001.147æ
VD-302æ35æ2014-10-11 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2205æ51æ67.001.147æ
VD-302æ35æ2014-10-21 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2213æ50æ67.001.147æ
VL-65æ35æ2014-09-29 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2191æ9æ67.001.142æ
VL-65æ35æ2014-09-30 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2192æ10æ67.001.142æ
VL-65æ35æ2014-10-02 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2194æ16æ67.001.142æ
VL-65æ35æ2014-10-03 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2195æ12æ67.001.142æ
VL-65æ35æ2014-10-04 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2197æ11æ67.001.142æ
